row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
4403,Madan Shanti Bhandari Finance Pvt. Ltd.(Formerly -Jilhewar Plantations & Finance Pvt. Ltd.),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:55.851622
4404,Madhav Trading Corporation Ltd,,,,N/A,https://www.madhavtrading.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:03:04.485589
4405,Madho Properties Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:03:28.227385
4406,Madhu Viniyog Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:03:36.773144
4407,Madhuban Fincare Private Limited,,,,N/A,https://www.madhubanfincare.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:03:45.800899
4408,Madhubani Investment (P) Ltd.,,,,N/A,https://www.madhubani.com/,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'rbi'",,,2026-02-15T09:03:47.475573
4409,Madhumalti Distributors Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:03:54.433626
4410,Madhumilan Credit Capital Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:04:02.369612
4411,Madhur Instalments Private Limited,,,,N/A,https://www.madhurfinserve.com/,serper,REVIEW_REQUIRED,50,Company name on page (85% match) | Industry keyword: 'emi' | Company name in title (85%),,,2026-02-15T09:04:12.930285
4412,Madhur Vyapar Pvt Ltd,,,,N/A,https://madhur-vyapar-private-limited.charteredone.com/U51109WB2008PTC122861,serper,OFFICIAL_WEBSITE_FOUND,77,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['registered office', 'login'] | Industry keyword: 'rbi' | Company name in title (62%)",https://madhur-vyapar-private-limited.charteredone.com/U51109WB2008PTC122861,,2026-02-15T09:04:17.532173
4413,Madhuram  Trader  Pvt.  Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:04:24.766683
4414,Madhuri Holdings Ltd,,,,N/A,https://www.madhuriholdings.com/,direct_domain,REVIEW_REQUIRED,50,Company name on page (100% match) | Industry keyword: 'nbfc' | Company name in title (67%),,,2026-02-15T09:04:32.486378
4415,Madhushree Finvest (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:04:37.319538
4416,Madhuson Finance Private Limited,,,,N/A,https://www.madhuson.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:04:46.933363
4417,Madhusudan Holdings  Ltd.,,,,N/A,https://madhusudan-india.com/PDF/Madhusudan_Annual_Report_FY_2023-24.pdf,serper,REVIEW_REQUIRED,67,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['registered office', 'login'] | Industry keyword: 'rbi'",,,2026-02-15T09:04:48.963148
4418,Madhuvan Dealers  Pvt.  Ltd.,,,,N/A,https://madhuvan.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (67% match) | Corporate email @madhuvan.com | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'rbi' | Company name in title (51%)",https://madhuvan.com/,,2026-02-15T09:04:57.443716
4419,Madhuvan Securities & Finance Pvt Ltd,,,,N/A,https://madhuvan.com/,serper,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @madhuvan.com | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'rbi'",https://madhuvan.com/,,2026-02-15T09:05:09.913376
4420,Madhuvan Tieup Private Limited,,,,N/A,https://madhuvan.com/services/loan-syndication/corporate-loans/,serper,REVIEW_REQUIRED,40,"Corporate email @madhuvan.com | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'nbfc'",,,2026-02-15T09:05:18.460164
4421,Madsan Agencies (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:05:26.158290
4422,Mag Finserv Co. Ltd. (Formerly; Bhonsale Leasing & Finance Co. Ltd.- Change Of Cat From A To B),,,,N/A,https://www.mag.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:05:33.389585
4423,Magadh Traders Ltd,,,,N/A,https://magadhsugar.com/wp-content/uploads/2024/07/491.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T09:05:37.945493
4424,Magalir Micro Capital Private Limited,,,,N/A,https://magalir.net/service/individual-loan/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'certificate of registration' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'rbi' | Company name in title (67%)",https://magalir.net/service/individual-loan/,,2026-02-15T09:05:47.962532
4425,Magenta Finance Services Private Limited,,,,N/A,https://lovemagenta.com,direct_domain,REVIEW_REQUIRED,62,Company name on page (100% match) | Corporate email @lovemagenta.com | Partial ownership signals: ['login'] | Industry keyword: 'rbi',,,2026-02-15T09:05:52.823762
4426,Magic Consultants Pvt. Ltd.,,,,N/A,https://magic-migrate.com/terms-conditions/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (67% match) | Corporate email @magic-migrate.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'rbi' | LinkedIn company page linked | Company name in title (58%)",https://magic-migrate.com/terms-conditions/,,2026-02-15T09:05:58.934499
4427,Magma Ventures Private Limited (Formerly know as Magma Consumer Finance Private Limited),,,,N/A,https://www.magmaventures.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (83% match) | Corporate email @magmaventures.com | Ownership signals: ['contact us', 'careers', 'login'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (54%)",https://www.magmaventures.com/,,2026-02-15T09:06:27.031106
4428,Magna Vanijya Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:06:31.159038
