row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
2137,Divyalaxmi Finlease Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:26.328352
2138,Divyanirman Gold Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:34.242127
2139,Divyarth Leasing & Finance (P) Ltd.,,,,N/A,https://divyarth.godaddysites.com/,direct_domain,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['login'] | Industry keyword: 'emi' | Company name in title (62%),,,2026-02-15T02:21:42.123586
2140,Diwakar Commercials  Pvt. Ltd.,,,,N/A,https://diwakar-commercials.com/,serper,FALSE_MATCH,0,,,DNS resolution failed,2026-02-15T02:21:58.743159
2141,Diwakar Finvest Private Limited,,,,N/A,https://diwakarfinvest.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'management team', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (86%)",https://diwakarfinvest.in/,,2026-02-15T02:22:01.279148
2142,Diwakar Marketing Private Limited,,,,N/A,https://diwakarfinvest.in/,serper,OFFICIAL_WEBSITE_FOUND,80,"Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'management team', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (54%)",https://diwakarfinvest.in/,,2026-02-15T02:22:11.237600
2143,Diwakar Tracom Pvt.Ltd.,,,,N/A,https://www.diwakarfinance.com/,serper,OFFICIAL_WEBSITE_FOUND,95,"Company name on page (100% match) | Regulatory text: 'nbfc-nd' | Corporate email @diwakarfinance.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc'",https://www.diwakarfinance.com/,,2026-02-15T02:22:20.955211
2144,Diwanmidas Capital Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:22:25.783584
2145,Djt Financial Services Private Limited,,,,N/A,https://www.djt.co.in/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T02:22:33.853909
2146,DJT Microfinance Pvt. Ltd.,,,,N/A,https://www.djtmicrofinance.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:22:52.801117
2147,DKV Finlease Pvt.Ltd.,,,,N/A,https://www.heritagefinlease.in/,serper,OFFICIAL_WEBSITE_FOUND,85,"Registered office address found | Regulatory text: 'rbi approved' | Corporate email @heritagefinlease.in | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc'",https://www.heritagefinlease.in/,,2026-02-15T02:22:55.239508
2148,DKY Finance Private Limited (Formerly Yogindra Finance Limited),,,,N/A,https://www.dky.com/,direct_domain,FALSE_MATCH,0,,,HTTP 503,2026-02-15T02:23:09.809894
2149,Dm Group Investments Private Limited(Formerly God Speed Tieup Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:39.110514
2150,DMI Finance Pvt Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:41.759552
2151,Doaba Finserv Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:44.244701
2152,Dokania Consultancy Services (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:47.036175
2153,Dolf Leasing Limited,,,,N/A,https://www.dolf.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T02:23:55.405978
2154,Doli Trading & Investments Prvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:58.053250
2155,Dollar Holdings Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:24:06.577747
2156,Dolphin Finance  & Investment  Co.  Ltd.,,,,N/A,https://www.dolphin.com/,direct_domain,REVIEW_REQUIRED,52,Company name on page (100% match) | Corporate email @dolphin.com | Partial ownership signals: ['contact us'],,,2026-02-15T02:24:25.706109
2157,Dolphin Fincap India Pvt. Ltd.,,,,N/A,https://dolphingroup.co.in/,serper,REVIEW_REQUIRED,62,"Company name on page (67% match) | Corporate email @dolphinmoneyline.com | Partial ownership signals: ['contact us', 'login'] | Industry keyword: 'loan'",,,2026-02-15T02:24:31.665195
2158,Dolphin Holdings & Real Estate Pvt. Ltd,,,,N/A,https://www.dolphinholdings.com/,direct_domain,FALSE_MATCH,0,,,HTTP 408,2026-02-15T02:24:44.652438
2159,Dolphin Money Private Limited,,,,N/A,https://www.dolphin.com/,direct_domain,REVIEW_REQUIRED,52,Company name on page (100% match) | Corporate email @dolphin.com | Partial ownership signals: ['contact us'],,,2026-02-15T02:24:58.495942
2160,Dolphin Niketan (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:00.741040
2161,Dominant Sales & Services (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:09.950444
2162,Doon Vally Finance And Leasing Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:18.992759
2163,Dorite Tracon (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:26.283229
2164,Dorner Fashion P Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:33.981802
2165,Dost Fincap Private Ltd.,,,,N/A,https://www.dostfincap.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:25:41.952180
2166,Dosti Leasing & Investment (Bombay) Limited,,,,N/A,https://dostirealty.com/about-dosti-realty,serper,OFFICIAL_WEBSITE_FOUND,70,"Registered office address found | Corporate email @dostirealty.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://dostirealty.com/about-dosti-realty,,2026-02-15T02:25:46.020106
2167,Dotex Merchandise Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:26:38.838432
2168,Doubledot Finance Limited,,,,N/A,https://www.doubledot.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:26:46.703960
2169,Dover Global  Finance  Ltd.,,,,N/A,https://doverforensics.ca/doverglobal/,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'rbi'",,,2026-02-15T02:26:51.515377
2170,Dovetail Financial Service Private Limited,,,,N/A,https://dovetail.com/,direct_domain,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['our team', 'careers'] | Industry keyword: 'investment' | Company name in title (55%)",,,2026-02-15T02:27:00.542186
2171,Dowell Finance Ltd,,,,N/A,https://dowell.in/,direct_domain,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'emi' | Company name in title (92%),,,2026-02-15T02:27:03.108138
2172,Downtown Finance Private Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:19.281079
2173,Doyang Wood Products Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:27.635532
2174,Doyen Commodities (P) Ltd,,,,N/A,https://doyenfoods.com/pages/faqs?srsltid=AfmBOorTSylC4s3zx0-OSHWF6iFky0DbBXOB-A3xeta1n7NwXKfjN3Up,serper,REVIEW_REQUIRED,40,"Corporate email @doyenfoods.com. | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'credit'",,,2026-02-15T02:27:35.288909
2175,Doyen Marketing Private Limited,,,,N/A,https://www.doyen.co.in/team.html,serper,FALSE_MATCH,15,"Ownership signals: ['about us', 'contact us', 'our team']",,Insufficient evidence (score 15/100),2026-02-15T02:27:56.464744
2176,Dpa Finance Private Limited,,,,N/A,https://www.dpa.com/de,direct_domain,OFFICIAL_WEBSITE_FOUND,72,Company name on page (100% match) | Corporate email @dpa.com | Partial ownership signals: ['login'] | Industry keyword: 'rbi' | LinkedIn company page linked,https://www.dpa.com/de,,2026-02-15T02:28:06.169608
2177,Dpg Finance Pvt.Ltd.,,,,N/A,http://dpg-finance.com/,serper,REVIEW_REQUIRED,50,Company name on page (60% match) | Industry keyword: 'finance' | Company name in title (60%),,,2026-02-15T02:28:11.325504
2178,Dpgc Finance Limited W.E.F.24.02.2011(Formerly Known As Swami Hire Purchase Limited)Converted To Cat-B On 23.05.2016,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:28:36.477505
2179,Dravya Commercial Pvt Ltd,,,,N/A,https://dravyafinancial.com/,serper,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @dravyafinancial.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc'",https://dravyafinancial.com/,,2026-02-15T02:28:45.026511
2180,Dravya Finance Private Limited,,,,N/A,https://dravya.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'careers'] | Industry keyword: 'emi' | Company name in title (100%)",,,2026-02-15T02:28:56.169767
2181,Dream Fincap Private Limited,,,,N/A,https://www.seedsfincap.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'non-banking financial company' | Corporate email @seedsfincap.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (57%)",https://www.seedsfincap.com/,,2026-02-15T02:28:59.451182
2182,Dream Success Finlease Pvt.Ltd,,,,N/A,https://www.dreamsuccess.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:29:14.270840
2183,Dream Team Investment & Leasing Pvt. Ltd.,,,,N/A,https://www.dreamteam.com/,direct_domain,REVIEW_REQUIRED,55,Company name on page (67% match) | Corporate email @dreamteam.com | Company name in title (51%),,,2026-02-15T02:29:38.016626
2184,Dreamon Commercial (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:43.546015
2185,Dreamweaver Investment and Business Solutions Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:52.914289
2186,Dresier Commodities Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:02.239918
2187,Drishti Merchandise (P) Ltd,,,,N/A,https://www.drishtilearningapp.com/merchandise,serper,FALSE_MATCH,10,Company name in title (57%),,Insufficient evidence (score 10/100),2026-02-15T02:30:10.187405
2188,Dristi Securities Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:16.243490
2189,Drolia Agencies (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:24.565467
2190,Drolia Financial Services Private Limited (Formerly Malhi Real Estate & Financers Pvt Ltd),,,,N/A,https://www.drolia.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:30:33.118088
2191,Dronacharya Investment & Trading Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:59.534166
2192,Drp Financial Services Pvt. Ltd.,,,,N/A,https://www.drp.in/,direct_domain,FALSE_MATCH,7,Partial ownership signals: ['contact us'],,Insufficient evidence (score 7/100),2026-02-15T02:31:06.849818
2193,Drutgati Yatayat Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:19.384357
2194,DSM Vanijya (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:28.160465
2195,DSP Adiko Holdings Pvt. Ltd. ( Formerly - Adiko Investment Private Limited),,,,N/A,https://www.dspim.com/downloads/sai-dsp.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:31:36.167439
2196,DSP Finance Private Limited,,,,N/A,https://www.dsp.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T02:31:40.198836
2197,DSP HMK Holdings Pvt. Ltd. ( Formerly - HMK Investment P Ltd. ),,,,N/A,https://www.dspim.com/media/pages/mandatory-disclosures/annual-reports/eb15352d89-1769155732/annual-report-for-the-financial-year-2022-2023-fixed-maturity-plans.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:31:47.454468
2198,DSP Investment Pvt. Ltd. ( Formerly - Biko Investment Pvt Ltd.),,,,N/A,https://www.dsp.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:31:50.338310
2199,Dubson Dealcom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:54.838653
2200,Duddu Fin-Lease Ltd,,,,N/A,https://www.unicohousingfinance.com/careers,serper,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'rbi' | LinkedIn company page linked",https://www.unicohousingfinance.com/careers,,2026-02-15T02:32:04.428359
2201,Dudhoria Construction  Co.  Ltd.,,,,N/A,https://www.dudhoriaconstruction.com/,direct_domain,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['about us', 'cin no'] | Industry keyword: 'rbi' | Company name in title (88%)",,,2026-02-15T02:32:10.350261
2202,Dudley Capital Market Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:32:26.272888
2203,Dugar Automobile Finance Pvt Ltd,,,,N/A,https://dugar.co.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Registered office address found | Regulatory text: 'rbi registered' | Corporate email @dugar.co.in | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (59%)",https://dugar.co.in/,,2026-02-15T02:32:49.491195
2204,Dugar Construction Pvt. Ltd. (Name as per MCA - Saraogi Capital Private Limited),,,,N/A,https://www.constructionweekonline.in/tags/saahil-dugar,serper,FALSE_MATCH,0,,,HTTP 403,2026-02-15T02:33:04.607017
2205,Dugar Finance & Investments Ltd.,,,,N/A,https://dugar.co.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'rbi registered' | Corporate email @dugar.co.in | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (57%)",https://dugar.co.in/,,2026-02-15T02:33:11.829538
2206,Duke Commerce Ltd,,,,N/A,https://dukecommerce.org/PDF_UploadFile/Investment%20Policy.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:33:15.589699
2207,Dulichand Finance &Leasing Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:19.412683
2208,Duluck Investment & Leasing Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:29.561842
2209,Dunstan Tie-Up (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:34:01.001932
2210,Dupas Leasing Finance Co. Ltd.,,,,N/A,https://www.dupas.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (64%),,,2026-02-15T02:34:08.636183
2211,Durgamba Investment Private Limited,,,,N/A,https://www.durgambabooking.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'privacy policy', 'customer login'] | Industry keyword: 'credit' | Company name in title (59%)",,,2026-02-15T02:34:12.972012
2212,Durgesh Holdings Pvt Ltd,,,,N/A,https://www.durgeshhold.com/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'rbi registered' | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | Company name in title (58%)",https://www.durgeshhold.com/,,2026-02-15T02:34:17.432255
2213,Durgesh Merchants Limited,,,,N/A,https://www.durgeshmerchantsltd.webresearchfoundation.com/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://www.durgeshmerchantsltd.webresearchfoundation.com/,,2026-02-15T02:34:22.084817
2214,Duruva Finance Private Limited,,,,N/A,https://www.duruva.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'apply now'] | Industry keyword: 'loan' | Company name in title (100%)",,,2026-02-15T02:34:32.834500
2215,Dvara Kshetriya Gramin Financial Services Private Limited,,,,N/A,https://www.dvarakgfs.com/uploads/investors/pdf/pdf_177011568956.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:34:48.511348
2216,Dwarika'S Sons Estate Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:34:52.994872
2217,Dwinger Agents (P) Ltd,,,,N/A,https://dwingeragents.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @dwingeragents.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'loan' | Company name in title (93%)",https://dwingeragents.com/,,2026-02-15T02:35:01.523710
2218,Dwinger Distributors Pvt Ltd,,,,N/A,https://dwingeragents.com/contact-us/,serper,REVIEW_REQUIRED,60,"Registered office address found | Corporate email @dwingeragents.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'loan'",,,2026-02-15T02:35:07.960346
2219,Dynamic Archistructures Ltd,,,,N/A,https://www.dynamicarchistructures.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'loan' | Company name in title (67%)",https://www.dynamicarchistructures.com/,,2026-02-15T02:35:17.214403
2220,Dynamic Belting (P) Ltd (Name as per MCA - Ambey Mata Holdings Private Limited),,,,N/A,https://www.dynamic.in.net/,serper,FALSE_MATCH,17,Partial ownership signals: ['about us'] | Industry keyword: 'emi',,Insufficient evidence (score 17/100),2026-02-15T02:35:18.873056
2221,Dynamic Credit Finance Pvt Ltd,,,,N/A,https://www.dynamic.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @dynamic.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'credit'",https://www.dynamic.com/,,2026-02-15T02:35:30.435145
2222,Dynamic Fincap Private Limited,,,,N/A,http://dynamicfincap.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @dynamicfincap.com. | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | Company name in title (100%)",http://dynamicfincap.com/,,2026-02-15T02:35:33.541107
2223,Dynamic Finvest Services Pvt. Ltd.,,,,N/A,https://dynamic-finvest-services-private-limited.charteredone.com/U74899DL1995PTC066684,serper,OFFICIAL_WEBSITE_FOUND,77,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['registered office', 'login'] | Industry keyword: 'rbi' | Company name in title (79%)",https://dynamic-finvest-services-private-limited.charteredone.com/U74899DL1995PTC066684,,2026-02-15T02:35:43.186672
2224,Dynamic Portfolio Management  &  Services  Ltd.,,,,N/A,https://www.dynamicportfolio.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (63%),,,2026-02-15T02:35:51.612682
2225,Dynamic Textile Udyog (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:35:56.693572
2226,Dynasty Commercial (P) Ltd,,,,N/A,https://dynastycommercial.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'terms of service'] | Industry keyword: 'emi' | Company name in title (88%)",,,2026-02-15T02:36:15.305533
2227,Dytop Commodeal Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:17.018446
2228,Dytron Finvest Pvt. Ltd. C,,,,N/A,https://www.dytronfinvest.com/,direct_domain,REVIEW_REQUIRED,50,"Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'terms and conditions'] | Industry keyword: 'nbfc'",,,2026-02-15T02:36:26.173915
2229,E P S Financial Services Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:27.546792
2230,E P S Finvest Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:35.239926
2231,E T Resources Pvt Ltd,,,,N/A,https://et-resources.com/,serper,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @et-resources.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'leasing'",https://et-resources.com/,,2026-02-15T02:36:45.556703
2232,Eadred Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:37:25.531833
2233,Earlysalary Services Private Limited (Old Name Ashish Securities Pvt. Ltd.),,,,N/A,https://www.earlysalary.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (83% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'board of directors', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (52%)",https://www.earlysalary.in/,,2026-02-15T02:37:41.073607
2234,Earnmore Finvest Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:37:44.364067
2235,Earth Financial Advisors Private Limited,,,,N/A,https://www.earthadvisors.com/,direct_domain,REVIEW_REQUIRED,45,Company name on page (100% match) | Corporate email @earthadvisors.com,,,2026-02-15T02:37:50.983444
2236,Earth India Finlease Ltd.,,,,N/A,https://www.earthleasingfinance.com/,serper,REVIEW_REQUIRED,65,"Regulatory text: 'reserve bank of india' | Corporate email @earthleasingfinance.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc'",,,2026-02-15T02:37:55.988949
2237,Earth Leasing & Finance Pvt. Ltd.,,,,N/A,https://www.earth.com/,direct_domain,FALSE_MATCH,35,"Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'rbi' | LinkedIn company page linked",,Insufficient evidence (score 35/100),2026-02-15T02:38:07.049233
2238,Earthstone Holding (Two) Private Limited,,,,N/A,https://www.earthstonein.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @earthstonein.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'non-banking' | Company name in title (100%)",https://www.earthstonein.com/,,2026-02-15T02:38:09.281771
2239,East & West Trading Co Pvt Ltd.,,,,N/A,https://eastwest.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (67% match) | Corporate email @eastwest.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'credit'",https://eastwest.com/,,2026-02-15T02:38:14.028306
2240,East Coast Farms &  Finances  (P)  Ltd.,,,,N/A,https://www.eastcoast.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:38:22.753117
2241,East Coast Tradefin Ltd.,,,,N/A,https://www.eastcoast.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:38:24.559241
2242,East Delhi Leasing (P) Ltd.,,,,N/A,https://www.eastdelhi.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:38:25.579831
2243,East India Investment Co (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:38:31.410843
2244,Eastern Alloy & Engineering Industries Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:38:50.871385
2245,Eastern Auto Investo (P) Ltd,,,,N/A,https://www.easternauto.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | Company name in title (60%),,,2026-02-15T02:39:25.978663
2246,Eastern Ganges Corporation (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:28.354212
2247,Eastern Housing Udyog Finance Co Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:35.842719
2248,Eastern Investments Ltd,,,,N/A,https://eastern.mu/,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'investment' | Company name in title (54%)",,,2026-02-15T02:39:43.097409
2249,Eastern Synthetics (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:53.573918
2250,Easun Capital Markets Ltd.,,,,N/A,https://www.easuncapitalmarkets.com/,serper,OFFICIAL_WEBSITE_FOUND,82,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://www.easuncapitalmarkets.com/,,2026-02-15T02:40:01.886001
2251,Ebony Impex Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:40:12.896008
2252,ECHT Finance  Ltd.,,,,N/A,https://echt.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,75,Company name on page (100% match) | Corporate email @echt.com | Industry keyword: 'finance' | LinkedIn company page linked | Company name in title (62%),https://echt.com/,,2026-02-15T02:40:20.632992
2253,ECL Finance Limited,,,,N/A,https://ecl.com/,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'terms and conditions'] | Industry keyword: 'loan'",,,2026-02-15T02:40:26.230220
2254,Eclipse Trades (P) Ltd,,,,N/A,https://www.eclipsetrades.com/,direct_domain,REVIEW_REQUIRED,50,Company name on page (100% match) | Industry keyword: 'credit' | Company name in title (91%),,,2026-02-15T02:40:33.809345
2255,Ecofy Finance Private Limited (Formerly known as Accretive Cleantech Finance Private Limited),,,,N/A,https://www.ecofy.co.in/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (80% match) | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T02:40:38.935463
2256,Ecoman Vinimay (P) Ltd,,,,N/A,https://www.ecomanvinimay.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:40:42.191594
2257,Ecomark General Finance And Lealsing Limited,,,,N/A,https://www.ecomarkfinlet.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (75% match) | Regulatory text: 'reserve bank of india' | Corporate email @ecomarkfinlet.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | Company name in title (52%)",https://www.ecomarkfinlet.com/,,2026-02-15T02:40:44.231308
2258,Econ Super Sales Pvt Ltd,,,,N/A,https://bfsi.economictimes.indiatimes.com/blog/how-nbfcs-are-driving-financial-inclusion-and-growth-in-rural-india/111988627,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T02:40:53.662497
2259,Econo Trade (India) Ltd,,,,N/A,https://www.econotrade.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:41:03.938673
2260,Economic Capital Services India Pvt. Ltd.,,,,N/A,https://www.economic.com/,direct_domain,FALSE_MATCH,25,"Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'emi'",,Insufficient evidence (score 25/100),2026-02-15T02:41:06.662978
